dteday,hum,windspeed,temp,atemp,cnt,weathersit_clear,weathersit_cloudy,weathersit_rainy,weathersit_snowy,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,day_0,day_1,day_2,day_3,day_4,day_5,day_6,target
2011-06-29,0.49791666666666673,17.541995833333335,26.231666666666673,27.209375000000005,217.70833333333334,0.9166666666666666,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,229.79166666666666
2011-06-30,0.4341666666666666,12.415937499999998,24.743333333333336,26.042550000000002,229.79166666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,223.41666666666666
2011-07-01,0.39625,6.874758333333332,25.95750000000001,27.042725,223.41666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,213.29166666666666
2011-07-02,0.4445833333333334,7.7091875,26.70166666666667,28.04235,213.29166666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,193.70833333333334
2011-07-03,0.6825,15.333508333333333,25.68333333333334,28.12595,193.70833333333334,0.5,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,251.79166666666666
2011-07-04,0.6379166666666668,5.459104166666666,26.15333333333334,27.917499999999993,251.79166666666666,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,194.375
2011-07-05,0.5904166666666668,8.45930833333333,27.093333333333344,29.958275,194.375,0.9583333333333334,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,192.875
2011-07-06,0.7433333333333332,10.042183333333329,25.840000000000003,29.2518,192.875,0.6666666666666666,0.25,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,191.33333333333334
2011-07-07,0.6512499999999998,10.6664,27.250000000000004,29.333474999999996,191.33333333333334,0.875,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,168.33333333333334
2011-07-08,0.7579166666666669,15.083654166666667,25.33083333333333,28.251900000000006,168.33333333333334,0.375,0.5416666666666666,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,222.33333333333334
2011-07-09,0.6091666666666667,11.2501375,26.46666666666668,27.834449999999993,222.33333333333334,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,203.375
2011-07-10,0.5783333333333335,12.292545833333335,27.132500000000007,29.541649999999986,203.375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,170.25
2011-07-11,0.6358333333333334,18.916612500000003,27.837500000000006,32.16707499999999,170.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,177.41666666666666
2011-07-12,0.5591666666666666,13.417029166666667,29.325833333333335,32.79215,177.41666666666666,0.9583333333333334,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,180.91666666666666
2011-07-13,0.6316666666666665,9.790933333333331,27.093333333333334,29.500675,180.91666666666666,0.8333333333333334,0.041666666666666664,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,211.83333333333334
2011-07-14,0.47625,16.12466666666667,23.999166666666667,25.916875000000005,211.83333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,230.75
2011-07-15,0.5912499999999999,12.249833333333333,23.176666666666662,25.208475000000004,230.75,0.9166666666666666,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,246.79166666666666
2011-07-16,0.5849999999999999,13.958891666666668,24.27333333333334,26.125325000000007,246.79166666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,220.91666666666666
2011-07-17,0.6041666666666667,16.41723333333334,25.80083333333334,28.209,220.91666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,185.75
2011-07-18,0.6512500000000001,14.458879166666668,27.093333333333337,30.459049999999994,185.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,189.20833333333334
2011-07-19,0.6504166666666666,8.750199999999998,28.50333333333334,33.333625,189.20833333333334,0.6666666666666666,0.2916666666666667,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,180.5
2011-07-20,0.7070833333333333,7.625716666666666,28.111666666666675,33.29209999999999,180.5,0.9166666666666666,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,157.66666666666666
2011-07-21,0.69125,14.875395833333334,30.304999999999996,38.540474999999994,157.66666666666666,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,141.125
2011-07-22,0.5804166666666667,8.917699999999998,31.871666666666666,39.49912500000001,141.125,0.7916666666666666,0.16666666666666666,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,136.875
2011-07-23,0.5000000000000001,8.791795833333333,31.91083333333333,37.08297500000001,136.875,0.9583333333333334,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,150.25
2011-07-24,0.5508333333333334,11.334445833333332,31.01,36.458725,150.25,0.9166666666666666,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,160.0
2011-07-25,0.7570833333333334,6.084158333333332,26.936666666666664,31.583249999999996,160.0,0.5833333333333334,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,191.25
2011-07-26,0.5408333333333334,13.417308333333338,28.26833333333334,30.000624999999996,191.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,194.0
2011-07-27,0.4029166666666666,12.2919875,28.425000000000008,29.584,194.0,0.9583333333333334,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,182.91666666666666
2011-07-28,0.5833333333333334,11.958104166666663,28.62083333333334,32.833400000000005,182.91666666666666,0.9583333333333334,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,160.25
2011-07-29,0.5425000000000002,11.667212500000003,31.40166666666666,35.87380000000001,160.25,0.875,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,186.45833333333334
2011-07-30,0.4658333333333333,11.292012499999998,29.795833333333334,32.083475,186.45833333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,179.25
2011-07-31,0.4808333333333334,11.042437500000004,29.874166666666667,32.166525,179.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,177.75
2011-08-01,0.5508333333333332,10.500016666666665,28.268333333333334,30.417249999999992,177.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,201.875
2011-08-02,0.49125,13.791950000000002,28.816666666666666,30.666674999999998,201.875,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,148.91666666666666
2011-08-03,0.6574999999999999,9.084083333333332,26.388333333333335,28.875875000000004,148.91666666666666,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,190.66666666666666
2011-08-04,0.7574999999999998,13.209050000000003,25.370000000000005,27.875975,190.66666666666666,0.4583333333333333,0.5,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,202.75
2011-08-05,0.6308333333333335,12.374620833333331,25.409166666666675,27.3334,202.75,0.9166666666666666,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,178.91666666666666
2011-08-06,0.7549999999999998,15.292749999999996,25.683333333333334,28.626175,178.91666666666666,0.4583333333333333,0.3333333333333333,0.0,0.20833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,157.70833333333334
2011-08-07,0.7529166666666667,13.499662500000005,26.897500000000004,31.209249999999994,157.70833333333334,0.7083333333333334,0.16666666666666666,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,180.25
2011-08-08,0.5920833333333334,12.875725000000005,27.95500000000001,30.416700000000002,180.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,191.75
2011-08-09,0.5704166666666669,10.125095833333333,28.425000000000008,31.791974999999994,191.75,0.9166666666666666,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,199.16666666666666
2011-08-10,0.4241666666666666,13.417308333333338,28.033333333333342,29.2089,199.16666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,199.66666666666666
2011-08-11,0.4237499999999999,11.04132083333333,25.722500000000007,27.000375000000005,199.66666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,204.375
2011-08-12,0.41500000000000004,8.416595833333334,25.291666666666675,27.166750000000004,204.375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,172.91666666666666
2011-08-13,0.7295833333333333,14.167429166666667,24.234166666666663,26.626649999999998,172.91666666666666,0.2916666666666667,0.6666666666666666,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,159.16666666666666
2011-08-14,0.8174999999999996,14.916433333333332,23.80333333333333,25.209575000000005,159.16666666666666,0.4166666666666667,0.25,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,180.75
2011-08-15,0.7120833333333335,13.99992916666667,23.294166666666666,24.667,180.75,0.75,0.16666666666666666,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,196.875
2011-08-16,0.5783333333333333,15.834054166666668,24.93916666666667,26.625275000000006,196.875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,195.58333333333334
2011-08-17,0.5754166666666667,9.625666666666666,25.996666666666673,28.000275,195.58333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,158.54166666666666
2011-08-18,0.6545833333333335,15.624958333333334,25.448333333333338,27.709050000000005,158.54166666666666,0.7083333333333334,0.20833333333333334,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,173.04166666666666
2011-08-19,0.7229166666666668,9.333658333333332,24.195000000000007,25.792575000000003,173.04166666666666,0.5416666666666666,0.25,0.0,0.20833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,216.29166666666666
2011-08-20,0.6741666666666667,6.999266666666667,24.782500000000002,26.833725,216.29166666666666,0.875,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,161.375
2011-08-21,0.7699999999999997,16.666529166666667,25.409166666666664,28.584649999999996,161.375,0.9166666666666666,0.041666666666666664,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,198.25
2011-08-22,0.4700000000000002,18.54225,24.50833333333333,26.124775,198.25,0.9166666666666666,0.041666666666666664,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,245.625
2011-08-23,0.45541666666666664,9.8330875,22.119166666666658,24.0004,245.625,0.9166666666666666,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,213.75
2011-08-24,0.6050000000000001,16.958258333333333,23.646666666666672,25.625650000000004,213.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,147.58333333333334
2011-08-25,0.7716666666666665,14.125833333333334,24.15583333333333,26.626375000000007,147.58333333333334,0.5833333333333334,0.3333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,194.20833333333334
2011-08-26,0.7612499999999999,5.625487499999999,24.900000000000002,27.54239999999999,194.20833333333334,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,61.94444444444444
2011-08-27,0.8500000000000002,25.166316666666667,23.959999999999994,25.94666666666666,61.94444444444444,0.16666666666666666,0.4444444444444444,0.0,0.3888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,254.94117647058823
2011-08-28,0.5617647058823529,20.4121411764706,25.231764705882345,26.765282352941174,254.94117647058823,0.8823529411764706,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,193.08333333333334
2011-08-29,0.5545833333333333,10.708274999999999,21.92333333333333,24.12524999999999,193.08333333333334,0.875,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,216.83333333333334
2011-08-30,0.5483333333333332,8.37555833333333,22.040833333333325,23.250475000000005,216.83333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,210.75
2011-08-31,0.5979166666666665,5.583333333333332,22.863333333333326,24.333975000000006,210.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,213.125
2011-09-01,0.6391666666666667,9.500320833333335,22.784999999999993,24.584775000000004,213.125,0.7916666666666666,0.16666666666666666,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,196.95833333333334
2011-09-02,0.7270833333333333,9.375254166666664,22.23666666666666,23.917350000000003,196.95833333333334,0.2916666666666667,0.625,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,186.83333333333334
2011-09-03,0.7166666666666667,12.416775000000003,23.450833333333325,25.792025,186.83333333333334,0.7083333333333334,0.20833333333333334,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,205.83333333333334
2011-09-04,0.7420833333333331,13.833266666666667,25.33083333333334,27.918324999999996,205.83333333333334,0.875,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,139.625
2011-09-05,0.7904166666666667,14.250620833333334,23.646666666666665,25.292625000000005,139.625,0.125,0.7083333333333334,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,117.82608695652173
2011-09-06,0.8869565217391305,23.04421304347826,17.38,18.003199999999996,117.82608695652173,0.0,0.34782608695652173,0.0,0.6521739130434783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,83.16666666666667
2011-09-07,0.9170833333333336,6.50039583333333,20.160833333333326,19.91912499999999,83.16666666666667,0.041666666666666664,0.16666666666666666,0.0,0.7916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.08695652173913
2011-09-08,0.9395652173913043,12.91410434782609,21.793913043478252,20.653817391304344,80.08695652173913,0.0,0.34782608695652173,0.0,0.6521739130434783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,147.66666666666666
2011-09-09,0.8979166666666668,8.333404166666664,22.549999999999994,22.210425,147.66666666666666,0.5,0.2916666666666667,0.0,0.20833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,222.70833333333334
2011-09-10,0.75375,10.291758333333334,23.019999999999992,24.125525000000007,222.70833333333334,0.875,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,210.25
2011-09-11,0.7137500000000001,7.7086291666666655,22.706666666666663,24.20912500000001,210.25,0.8333333333333334,0.125,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,204.91304347826087
2011-09-12,0.6921739130434783,5.957173913043477,22.28434782608695,23.740608695652174,204.91304347826087,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,198.45833333333334
2011-09-13,0.7124999999999999,9.500879166666666,22.58916666666666,23.834575000000005,198.45833333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,199.375
2011-09-14,0.6970833333333332,11.209100000000001,23.646666666666672,25.375400000000003,199.375,0.7916666666666666,0.20833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,152.45833333333334
2011-09-15,0.7091666666666668,18.166770833333334,19.1425,20.542275000000004,152.45833333333334,0.5,0.4166666666666667,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,198.33333333333334
2011-09-16,0.5904166666666667,11.00028333333333,14.050833333333332,14.457350000000003,198.33333333333334,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,187.95833333333334
2011-09-17,0.7183333333333333,12.708225,15.108333333333334,15.581825000000002,187.95833333333334,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,178.08333333333334
2011-09-18,0.695,11.958383333333328,15.8525,16.375474999999998,178.08333333333334,0.625,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,189.125
2011-09-19,0.69,10.166691666666663,17.81083333333333,18.95855,189.125,0.041666666666666664,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,151.70833333333334
2011-09-20,0.8812500000000001,9.041929166666664,18.39833333333333,19.126299999999993,151.70833333333334,0.3333333333333333,0.5,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,181.33333333333334
2011-09-21,0.9000000000000002,6.459079166666665,19.964999999999993,20.33519999999999,181.33333333333334,0.16666666666666666,0.6666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,199.79166666666666
2011-09-22,0.9020833333333335,8.584374999999998,21.531666666666656,20.627524999999995,199.79166666666666,0.041666666666666664,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,99.79166666666667
2011-09-23,0.9725,5.250566666666665,20.630833333333324,18.460249999999995,99.79166666666667,0.20833333333333334,0.3333333333333333,0.0,0.4583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,225.95833333333334
2011-09-24,0.8624999999999997,5.2516833333333315,20.513333333333325,21.251224999999987,225.95833333333334,0.375,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,208.75
2011-09-25,0.8449999999999999,3.375404166666666,21.805833333333325,21.794074999999996,208.75,0.3333333333333333,0.5416666666666666,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,192.91666666666666
2011-09-26,0.8483333333333335,7.416899999999999,22.510833333333323,22.876750000000005,192.91666666666666,0.4583333333333333,0.5416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,171.66666666666666
2011-09-27,0.8854166666666666,7.917445833333331,21.92333333333332,21.918649999999996,171.66666666666666,0.2916666666666667,0.5416666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,162.79166666666666
2011-09-28,0.8487499999999996,9.958154166666665,21.844999999999995,21.960450000000005,162.79166666666666,0.4583333333333333,0.20833333333333334,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,201.625
